"","image_file","category","subcategory","current_height","current_width","source","searched_label","resize_factor","H","FA","n_resp","memorability_wo_fa_correction","memorability_w_fa_correction"
"243","n01514859_3773.jpg","animal","chicken",333,500,"imagenet","hen",1,82,8,93,0.881720430107527,0.795698924731183
"244","n01514859_4042.jpg","animal","chicken",333,500,"imagenet","hen",1,89,10,100,0.89,0.79
"245","n01514859_4045.jpg","animal","chicken",479,500,"imagenet","hen",1,82,14,111,0.738738738738739,0.612612612612613
"246","n01514859_4051.jpg","animal","chicken",500,375,"imagenet","hen",1,65,5,88,0.738636363636364,0.681818181818182
"247","n01514859_4326.jpg","animal","chicken",357,500,"imagenet","hen",1,69,2,93,0.741935483870968,0.720430107526882
"248","n01514859_4612.jpg","animal","chicken",375,500,"imagenet","hen",1,88,11,101,0.871287128712871,0.762376237623762
"249","n01514859_4910.jpg","animal","chicken",375,500,"imagenet","hen",1,89,8,107,0.831775700934579,0.757009345794392
"250","n01514859_4999.jpg","animal","chicken",500,338,"imagenet","hen",1,81,4,102,0.794117647058823,0.754901960784314
"251","n01514859_5565.jpg","animal","chicken",357,500,"imagenet","hen",1,73,8,87,0.839080459770115,0.747126436781609
"252","n01514859_6450.jpg","animal","chicken",500,381,"imagenet","hen",1,84,2,108,0.777777777777778,0.759259259259259
"253","n01514859_6640.jpg","animal","chicken",355,500,"imagenet","hen",1,86,8,103,0.83495145631068,0.757281553398058
"254","n01514859_6849.jpg","animal","chicken",500,500,"imagenet","hen",1,93,4,101,0.920792079207921,0.881188118811881
"255","n01514859_7029.jpg","animal","chicken",375,500,"imagenet","hen",1,85,5,110,0.772727272727273,0.727272727272727
"256","n01514859_7634.jpg","animal","chicken",500,333,"imagenet","hen",1,87,3,105,0.828571428571429,0.8
"257","n01514859_945.jpg","animal","chicken",500,374,"imagenet","hen",1,81,3,97,0.835051546391753,0.804123711340206
"258","n01791625_10861.jpg","animal","chicken",375,500,"imagenet","chicken, Gallus gallus",1,70,3,88,0.795454545454545,0.761363636363636
"259","n01791625_12250.jpg","animal","chicken",500,357,"imagenet","chicken, Gallus gallus",1,80,5,110,0.727272727272727,0.681818181818182
"260","n01791625_12394.jpg","animal","chicken",489,500,"imagenet","chicken, Gallus gallus",1,81,9,95,0.852631578947368,0.757894736842105
"261","n01791625_12948.jpg","animal","chicken",376,500,"imagenet","chicken, Gallus gallus",1,100,10,111,0.900900900900901,0.810810810810811
"262","n01791625_15716.jpg","animal","chicken",333,500,"imagenet","chicken, Gallus gallus",1,57,5,85,0.670588235294118,0.611764705882353
"263","n01791625_16028.jpg","animal","chicken",493,500,"imagenet","chicken, Gallus gallus",1,62,10,81,0.765432098765432,0.641975308641975
"264","n01791625_16100.jpg","animal","chicken",500,375,"imagenet","chicken, Gallus gallus",1,101,7,120,0.841666666666667,0.783333333333333
"265","n01791625_16214.jpg","animal","chicken",388,500,"imagenet","chicken, Gallus gallus",1,96,13,111,0.864864864864865,0.747747747747748
"266","n01791625_17466.jpg","animal","chicken",375,500,"imagenet","chicken, Gallus gallus",1,88,3,108,0.814814814814815,0.787037037037037
"267","n01791625_3148.jpg","animal","chicken",374,500,"imagenet","chicken, Gallus gallus",1,61,3,98,0.622448979591837,0.591836734693878
"268","n01791625_526.jpg","animal","chicken",500,333,"imagenet","chicken, Gallus gallus",1,80,6,101,0.792079207920792,0.732673267326733
"269","n01791625_644.jpg","animal","chicken",458,500,"imagenet","chicken, Gallus gallus",1,75,4,101,0.742574257425743,0.702970297029703
"270","n01791625_8908.jpg","animal","chicken",375,500,"imagenet","chicken, Gallus gallus",1,91,7,104,0.875,0.807692307692308
"271","n01791625_9841.jpg","animal","chicken",480,470,"imagenet","chicken, Gallus gallus",1,101,12,111,0.90990990990991,0.801801801801802
"272","n01792640_10135.jpg","animal","chicken",333,500,"imagenet","hen, biddy",1,72,5,98,0.73469387755102,0.683673469387755
"273","n01792640_11755.jpg","animal","chicken",500,375,"imagenet","hen, biddy",1,83,8,110,0.754545454545455,0.681818181818182
"274","n01792640_13474.jpg","animal","chicken",375,500,"imagenet","hen, biddy",1,78,11,94,0.829787234042553,0.712765957446808
"275","n01792640_14323.jpg","animal","chicken",375,500,"imagenet","hen, biddy",1,94,8,104,0.903846153846154,0.826923076923077
"276","n01792640_19952.jpg","animal","chicken",500,460,"imagenet","hen, biddy",1,82,6,103,0.796116504854369,0.737864077669903
"277","n01792640_22171.jpg","animal","chicken",449,500,"imagenet","hen, biddy",1,84,9,108,0.777777777777778,0.694444444444444
"278","n01792640_2815.jpg","animal","chicken",376,500,"imagenet","hen, biddy",1,79,8,103,0.766990291262136,0.689320388349515
"279","n01792640_4344.jpg","animal","chicken",350,500,"imagenet","hen, biddy",1,82,8,108,0.759259259259259,0.685185185185185
"280","n01792640_5386.jpg","animal","chicken",375,500,"imagenet","hen, biddy",1,72,7,92,0.782608695652174,0.706521739130435
"281","n01792640_6568.jpg","animal","chicken",375,500,"imagenet","hen, biddy",1,76,3,93,0.817204301075269,0.78494623655914
"282","n01792640_6987.jpg","animal","chicken",500,375,"imagenet","hen, biddy",1,79,9,107,0.738317757009346,0.654205607476635
"283","n01792640_712.jpg","animal","chicken",375,500,"imagenet","hen, biddy",1,87,11,103,0.844660194174757,0.737864077669903
"284","n01792640_8097.jpg","animal","chicken",375,500,"imagenet","hen, biddy",1,65,3,104,0.625,0.596153846153846
"285","n01792955_11320.jpg","animal","chicken",333,500,"imagenet","brood hen, broody, broody hen, setting hen, sitter",1,72,6,91,0.791208791208791,0.725274725274725
"286","n01792955_16450.jpg","animal","chicken",424,500,"imagenet","brood hen, broody, broody hen, setting hen, sitter",1,85,3,101,0.841584158415842,0.811881188118812
"287","n01792955_2693.jpg","animal","chicken",375,500,"imagenet","brood hen, broody, broody hen, setting hen, sitter",1,54,6,87,0.620689655172414,0.551724137931034
"288","n01792955_454.jpg","animal","chicken",376,500,"imagenet","brood hen, broody, broody hen, setting hen, sitter",1,79,1,99,0.797979797979798,0.787878787878788
"289","n01792955_93.jpg","animal","chicken",500,428,"imagenet","brood hen, broody, broody hen, setting hen, sitter",1,77,4,109,0.706422018348624,0.669724770642202
"290","n01793435_1195.jpg","animal","chicken",375,500,"imagenet","Rhode Island red",1,86,5,98,0.877551020408163,0.826530612244898
"291","n01793435_2190.jpg","animal","chicken",333,500,"imagenet","Rhode Island red",1,70,8,95,0.736842105263158,0.652631578947368
"292","n01793435_2306.jpg","animal","chicken",376,500,"imagenet","Rhode Island red",1,90,6,98,0.918367346938776,0.857142857142857
"293","n01793435_2761.jpg","animal","chicken",333,500,"imagenet","Rhode Island red",1,84,2,103,0.815533980582524,0.796116504854369
"294","n01793435_425.jpg","animal","chicken",375,500,"imagenet","Rhode Island red",1,91,15,107,0.850467289719626,0.710280373831776
"295","n01793435_5738.jpg","animal","chicken",375,500,"imagenet","Rhode Island red",1,73,11,94,0.776595744680851,0.659574468085106
"296","n01793435_7070.jpg","animal","chicken",500,332,"imagenet","Rhode Island red",1,90,11,111,0.810810810810811,0.711711711711712
"297","n01793435_7545.jpg","animal","chicken",500,333,"imagenet","Rhode Island red",1,84,11,87,0.96551724137931,0.839080459770115
"298","n01793435_9649.jpg","animal","chicken",500,425,"imagenet","Rhode Island red",1,61,4,82,0.74390243902439,0.695121951219512
"299","n01793435_9890.jpg","animal","chicken",424,500,"imagenet","Rhode Island red",1,80,17,95,0.842105263157895,0.663157894736842
"300","n01793435_9973.jpg","animal","chicken",375,500,"imagenet","Rhode Island red",1,81,4,107,0.757009345794392,0.719626168224299
"301","000000003480.jpg","animal","cow",427,640,"coco","cow",1,78,1,111,0.702702702702703,0.693693693693694
"302","000000018534.jpg","animal","cow",427,640,"coco","cow",1,59,2,87,0.67816091954023,0.655172413793103
"303","000000019974.jpg","animal","cow",411,600,"coco","cow",1,81,5,103,0.786407766990291,0.737864077669903
"304","000000022983.jpg","animal","cow",425,640,"coco","cow",1,65,2,100,0.65,0.63
"305","000000029341.jpg","animal","cow",427,640,"coco","cow",1,67,2,87,0.770114942528736,0.747126436781609
"306","000000051094.jpg","animal","cow",427,640,"coco","cow",1,71,10,109,0.651376146788991,0.559633027522936
"307","000000055722.jpg","animal","cow",425,640,"coco","cow",1,61,2,95,0.642105263157895,0.621052631578947
"308","000000060687.jpg","animal","cow",480,640,"coco","cow",1,71,3,95,0.747368421052632,0.715789473684211
"309","000000067082.jpg","animal","cow",422,640,"coco","cow",1,50,7,104,0.480769230769231,0.413461538461538
"310","000000068030.jpg","animal","cow",480,640,"coco","cow",1,66,2,96,0.6875,0.666666666666667
"311","000000070603.jpg","animal","cow",427,640,"coco","cow",1,77,5,108,0.712962962962963,0.666666666666667
"312","000000072905.jpg","animal","cow",427,640,"coco","cow",1,65,3,90,0.722222222222222,0.688888888888889
"313","000000080363.jpg","animal","cow",480,640,"coco","cow",1,86,5,104,0.826923076923077,0.778846153846154
"314","000000082935.jpg","animal","cow",427,640,"coco","cow",1,87,5,103,0.844660194174757,0.796116504854369
"315","000000088176.jpg","animal","cow",478,640,"coco","cow",1,70,4,82,0.853658536585366,0.804878048780488
"316","000000088382.jpg","animal","cow",480,640,"coco","cow",1,76,2,105,0.723809523809524,0.704761904761905
"317","000000089668.jpg","animal","cow",480,640,"coco","cow",1,79,14,111,0.711711711711712,0.585585585585586
"318","000000089895.jpg","animal","cow",477,640,"coco","cow",1,81,6,114,0.710526315789474,0.657894736842105
"319","000000092679.jpg","animal","cow",427,640,"coco","cow",1,90,6,111,0.810810810810811,0.756756756756757
"320","000000094716.jpg","animal","cow",427,640,"coco","cow",1,62,0,90,0.688888888888889,0.688888888888889
"321","000000104095.jpg","animal","cow",427,640,"coco","cow",1,71,9,94,0.75531914893617,0.659574468085106
"322","000000106589.jpg","animal","cow",427,640,"coco","cow",1,77,1,103,0.747572815533981,0.737864077669903
"323","000000112295.jpg","animal","cow",426,640,"coco","cow",1,81,8,111,0.72972972972973,0.657657657657658
"324","000000113852.jpg","animal","cow",471,640,"coco","cow",1,62,0,102,0.607843137254902,0.607843137254902
"325","000000114246.jpg","animal","cow",428,640,"coco","cow",1,70,6,86,0.813953488372093,0.744186046511628
"326","000000123229.jpg","animal","cow",491,640,"coco","cow",1,67,9,91,0.736263736263736,0.637362637362637
"327","000000130221.jpg","animal","cow",426,640,"coco","cow",1,95,5,110,0.863636363636364,0.818181818181818
"328","000000131390.jpg","animal","cow",480,640,"coco","cow",1,74,0,111,0.666666666666667,0.666666666666667
"329","000000133137.jpg","animal","cow",480,640,"coco","cow",1,67,2,87,0.770114942528736,0.747126436781609
"330","000000139105.jpg","animal","cow",424,640,"coco","cow",1,58,7,98,0.591836734693878,0.520408163265306
"331","000000139455.jpg","animal","cow",429,640,"coco","cow",1,60,3,114,0.526315789473684,0.5
"332","000000149832.jpg","animal","cow",480,640,"coco","cow",1,63,4,110,0.572727272727273,0.536363636363636
"333","000000153428.jpg","animal","cow",480,640,"coco","cow",1,70,1,89,0.786516853932584,0.775280898876405
"334","000000153973.jpg","animal","cow",480,640,"coco","cow",1,99,6,121,0.818181818181818,0.768595041322314
"335","000000159196.jpg","animal","cow",419,640,"coco","cow",1,54,4,96,0.5625,0.520833333333333
"336","000000166021.jpg","animal","cow",481,640,"coco","cow",1,94,2,108,0.87037037037037,0.851851851851852
"337","000000166223.jpg","animal","cow",427,640,"coco","cow",1,66,6,101,0.653465346534653,0.594059405940594
"338","000000189459.jpg","animal","cow",480,640,"coco","cow",1,87,11,113,0.769911504424779,0.672566371681416
"339","000000195204.jpg","animal","cow",480,640,"coco","cow",1,92,2,112,0.821428571428571,0.803571428571429
"340","000000213961.jpg","animal","cow",480,640,"coco","cow",1,67,2,110,0.609090909090909,0.590909090909091
"341","000000221895.jpg","animal","cow",400,640,"coco","cow",1,91,1,110,0.827272727272727,0.818181818181818
"342","000000222893.jpg","animal","cow",427,640,"coco","cow",1,74,18,110,0.672727272727273,0.509090909090909
"343","000000223123.jpg","animal","cow",375,500,"coco","cow",1,81,2,107,0.757009345794392,0.738317757009346
"344","000000223511.jpg","animal","cow",427,640,"coco","cow",1,78,3,95,0.821052631578947,0.789473684210526
"345","000000231668.jpg","animal","cow",375,500,"coco","cow",1,49,1,82,0.597560975609756,0.585365853658537
"346","000000233383.jpg","animal","cow",428,640,"coco","cow",1,90,7,113,0.79646017699115,0.734513274336283
"347","000000239762.jpg","animal","cow",480,640,"coco","cow",1,99,2,117,0.846153846153846,0.829059829059829
"348","000000253030.jpg","animal","cow",400,640,"coco","cow",1,94,4,118,0.796610169491525,0.76271186440678
"349","000000256284.jpg","animal","cow",480,640,"coco","cow",1,71,6,78,0.91025641025641,0.833333333333333
"350","000000264615.jpg","animal","cow",426,640,"coco","cow",1,76,8,96,0.791666666666667,0.708333333333333
"351","000000267797.jpg","animal","cow",414,640,"coco","cow",1,65,1,104,0.625,0.615384615384615
"352","000000270431.jpg","animal","cow",480,640,"coco","cow",1,49,4,79,0.620253164556962,0.569620253164557
"353","000000278437.jpg","animal","cow",480,640,"coco","cow",1,69,2,95,0.726315789473684,0.705263157894737
"354","000000282572.jpg","animal","cow",480,640,"coco","cow",1,68,2,91,0.747252747252747,0.725274725274725
"355","000000284536.jpg","animal","cow",383,640,"coco","cow",1,69,3,119,0.579831932773109,0.554621848739496
"356","000000288076.jpg","animal","cow",480,640,"coco","cow",1,77,5,102,0.754901960784314,0.705882352941177
"357","000000288117.jpg","animal","cow",427,640,"coco","cow",1,70,1,86,0.813953488372093,0.802325581395349
"358","000000305888.jpg","animal","cow",480,640,"coco","cow",1,77,2,90,0.855555555555556,0.833333333333333
"359","000000318708.jpg","animal","cow",375,500,"coco","cow",1,75,5,93,0.806451612903226,0.752688172043011
"360","000000319469.jpg","animal","cow",360,640,"coco","cow",1,67,5,96,0.697916666666667,0.645833333333333
"361","000000333550.jpg","animal","cow",480,640,"coco","cow",1,83,7,109,0.761467889908257,0.697247706422018
"362","000000335624.jpg","animal","cow",427,640,"coco","cow",1,54,3,95,0.568421052631579,0.536842105263158
"363","000000345835.jpg","animal","cow",427,640,"coco","cow",1,53,0,88,0.602272727272727,0.602272727272727
"364","000000346511.jpg","animal","cow",225,300,"coco","cow",1,56,4,91,0.615384615384615,0.571428571428571
"365","000000347445.jpg","animal","cow",480,640,"coco","cow",1,86,3,102,0.843137254901961,0.813725490196078
"366","000000349408.jpg","animal","cow",427,640,"coco","cow",1,51,2,85,0.6,0.576470588235294
"367","000000352276.jpg","animal","cow",480,640,"coco","cow",1,62,2,95,0.652631578947368,0.631578947368421
"368","000000352307.jpg","animal","cow",480,640,"coco","cow",1,77,3,99,0.777777777777778,0.747474747474748
"369","000000363067.jpg","animal","cow",429,640,"coco","cow",1,45,5,102,0.441176470588235,0.392156862745098
"370","000000373153.jpg","animal","cow",480,640,"coco","cow",1,83,1,90,0.922222222222222,0.911111111111111
"371","000000397309.jpg","animal","cow",333,500,"coco","cow",1,64,4,106,0.60377358490566,0.566037735849057
"372","000000411415.jpg","animal","cow",347,640,"coco","cow",1,71,1,108,0.657407407407407,0.648148148148148
"373","000000412922.jpg","animal","cow",480,640,"coco","cow",1,62,3,90,0.688888888888889,0.655555555555556
"374","000000414679.jpg","animal","cow",427,640,"coco","cow",1,81,5,95,0.852631578947368,0.8
"375","000000416684.jpg","animal","cow",480,640,"coco","cow",1,73,14,102,0.715686274509804,0.57843137254902
"376","000000416948.jpg","animal","cow",448,640,"coco","cow",1,84,3,107,0.785046728971963,0.757009345794392
"377","000000419780.jpg","animal","cow",478,640,"coco","cow",1,88,17,107,0.822429906542056,0.663551401869159
"378","000000421502.jpg","animal","cow",480,640,"coco","cow",1,70,3,86,0.813953488372093,0.779069767441861
"379","000000444166.jpg","animal","cow",480,640,"coco","cow",1,80,3,98,0.816326530612245,0.785714285714286
"380","000000447684.jpg","animal","cow",428,640,"coco","cow",1,88,2,95,0.926315789473684,0.905263157894737
"381","000000449985.jpg","animal","cow",480,640,"coco","cow",1,64,1,89,0.719101123595506,0.707865168539326
"382","000000455443.jpg","animal","cow",424,640,"coco","cow",1,82,9,106,0.773584905660377,0.688679245283019
